borrower_id,loan_amount,loan_date,business_type,business_location,years_in_business,repayment_history,mobile_money_activity_score
PEZ11336,6808.04,2021-04-05,retail_shop,Mombasa,7.4,on_time,34.7
PEZ11337,5824.51,2024-06-14,retail_shop,Nyeri,0.9,on_time,50.4
PEZ11338,24095.66,2020-09-13,mobile_money_agent,Kisumu,0.6,late,69.7
PEZ11339,19204.04,2024-07-22,food_vendor,Thika,4.2,late,67.9
PEZ11340,22665.75,2022-11-28,retail_shop,Malindi,1.2,on_time,48.2
PEZ11341,4462.2,2023-09-10,mobile_money_agent,Garissa,1.7,on_time,26.9
PEZ11342,7770.73,2021-10-05,,Kisumu,2.3,on_time,76.5
PEZ11343,2652.17,2024-10-09,food_vendor,Nairobi,1.5,on_time,69.7
PEZ11344,5313.09,2022-05-16,retail_shop,Mombasa,3.8,on_time,83.9
PEZ11345,9656.5,2023-09-11,retail_shop,Nakuru,0.7,on_time,49.0
PEZ11346,8655.39,2021-12-22,hardware_store,Kitale,6.1,on_time,38.6
PEZ11347,8864.28,2020-03-16,mobile_money_agent,Garissa,2.9,defaulted,12.5
PEZ11348,43214.86,2021-03-18,transport,Kisumu,6.8,on_time,54.1
PEZ11349,13550.05,2021-06-17,mobile_money_agent,Thika,0.9,on_time,66.1
PEZ11350,34547.38,2023-11-23,agro_dealer,Kisumu,1.4,on_time,85.0
PEZ11351,19830.72,2023-08-15,salon_barber,Garissa,4.4,on_time,19.9
PEZ11352,5785.64,2024-08-09,transport,Thika,1.1,late,62.1
PEZ11353,2383.76,2020-06-07,,Thika,4.3,on_time,64.3
PEZ11354,11783.33,2020-07-01,tailoring,Mombasa,1.6,on_time,83.3
PEZ11355,5755.17,2020-07-19,electronics_repair,Thika,6.3,late,50.9
PEZ11356,10012.25,2024-01-31,agro_dealer,Nakuru,0.7,late,51.3
PEZ11357,3356.61,2024-11-07,tailoring,Nyeri,5.8,on_time,85.3
PEZ11358,18328.67,2024-03-19,tailoring,Garissa,2.8,on_time,49.5
PEZ11359,1458.09,2023-05-02,agro_dealer,Kisumu,2.1,on_time,19.2
PEZ11360,34009.94,2023-09-08,agro_dealer,Kitale,2.8,on_time,60.9
PEZ11361,1384.93,2022-01-28,salon_barber,Kisumu,0.5,on_time,23.8
PEZ11362,2371.44,2022-08-17,transport,Nyeri,1.0,on_time,27.6
PEZ11363,3014.72,2024-07-25,hardware_store,Eldoret,3.8,on_time,52.2
PEZ11364,73755.93,2024-09-27,transport,Eldoret,3.2,on_time,87.1
PEZ11365,20793.78,2020-06-22,food_vendor,Mombasa,2.0,on_time,81.7
PEZ11366,2915.7,2023-10-18,,Garissa,2.2,on_time,49.9
PEZ11367,13870.47,2023-11-30,hardware_store,Kisumu,1.6,on_time,44.0
PEZ11368,26411.72,2022-05-20,food_vendor,Malindi,,defaulted,61.7
PEZ11369,4067.55,2024-12-07,hardware_store,Thika,2.3,on_time,23.7
PEZ11370,2668.88,2024-04-13,hardware_store,Nyeri,,on_time,9.9
PEZ11371,8321.28,2020-04-14,hardware_store,Nakuru,4.5,on_time,72.1
PEZ11372,11482.4,2021-05-26,agro_dealer,Kitale,1.8,on_time,53.0
PEZ11373,18526.24,2023-07-16,hardware_store,Mombasa,8.0,defaulted,32.3
PEZ11374,830.84,2024-08-18,mobile_money_agent,Malindi,5.4,on_time,18.2
PEZ11375,14150.48,2022-07-31,retail_shop,Kitale,1.8,defaulted,79.1
PEZ11376,42308.77,2021-12-27,electronics_repair,Eldoret,1.2,late,
PEZ11377,9507.54,2022-04-21,retail_shop,Mombasa,1.9,on_time,33.1
PEZ11378,35579.58,2022-02-05,food_vendor,Kitale,,on_time,14.5
PEZ11379,14927.56,2022-06-17,tailoring,Thika,2.4,late,27.7
PEZ11380,7344.18,2023-12-23,,Kisumu,3.8,on_time,36.4
PEZ11381,61496.75,2020-03-05,transport,Mombasa,14.0,on_time,
PEZ11382,11751.3,2022-09-28,salon_barber,Nakuru,5.0,late,59.5
PEZ11383,7840.12,2024-12-10,hardware_store,Kitale,1.8,on_time,12.5
PEZ11384,30208.76,2020-08-08,agro_dealer,Garissa,9.8,late,20.6
PEZ11385,9980.44,2023-10-21,retail_shop,Kisumu,0.8,late,76.4
PEZ11386,1762.31,2022-09-22,electronics_repair,Malindi,2.8,late,23.7
PEZ11387,7042.49,2024-04-19,food_vendor,Malindi,2.6,late,25.0
PEZ11388,3309.17,2023-12-17,food_vendor,Eldoret,1.7,late,54.6
PEZ11389,8532.0,2020-10-31,food_vendor,Garissa,1.0,on_time,31.4
PEZ11390,4239.3,2022-05-23,transport,Mombasa,0.9,on_time,
PEZ11391,4399.0,2023-12-04,retail_shop,Nyeri,2.6,on_time,37.9
PEZ11392,14213.4,2021-09-15,transport,Nakuru,0.6,on_time,47.7
PEZ11393,12348.87,2020-04-07,food_vendor,Eldoret,1.2,late,47.4
PEZ11394,2128.59,2021-07-27,salon_barber,Nairobi,,late,68.3
PEZ11395,2738.38,2020-08-16,mobile_money_agent,Mombasa,2.0,late,18.0
PEZ11396,21131.75,2024-07-16,food_vendor,Nairobi,4.1,on_time,70.4
PEZ11397,1063.54,2022-02-25,electronics_repair,Nyeri,8.8,late,56.0
PEZ11398,15826.45,2024-12-15,food_vendor,Mombasa,0.9,on_time,32.3
PEZ11399,9034.3,2021-12-03,transport,Nakuru,3.2,on_time,56.3
PEZ11400,2580.8,2021-01-27,tailoring,Kitale,3.0,defaulted,12.9
PEZ11401,16513.9,2023-02-21,agro_dealer,Garissa,3.0,on_time,50.7
PEZ11402,37965.84,2022-05-08,electronics_repair,Thika,5.1,late,47.6
PEZ11403,8959.35,2021-08-16,hardware_store,Garissa,2.0,on_time,58.7
PEZ11404,29650.94,2022-10-10,retail_shop,Nyeri,0.6,on_time,7.9
PEZ11405,1767.44,2024-05-15,hardware_store,Garissa,1.5,on_time,58.0
PEZ11406,15193.14,2023-04-27,,Malindi,4.6,on_time,45.2
PEZ11407,1042.32,2021-03-27,retail_shop,Garissa,4.3,late,22.4
PEZ11408,15153.25,2020-03-21,tailoring,Eldoret,2.9,late,44.1
PEZ11409,20710.9,2021-05-24,salon_barber,Eldoret,2.5,on_time,18.8
PEZ11410,12310.27,2021-10-26,transport,Garissa,2.4,on_time,74.6
PEZ11411,6620.32,2020-04-27,food_vendor,Garissa,5.7,late,49.3
PEZ11412,19980.92,2023-01-05,retail_shop,Thika,5.1,on_time,50.6
PEZ11413,6664.55,2023-07-06,mobile_money_agent,Mombasa,1.6,late,16.0
PEZ11414,16378.47,2023-07-13,mobile_money_agent,Garissa,0.8,late,73.5
PEZ11415,14431.86,2022-09-08,agro_dealer,Kisumu,1.3,late,60.6
PEZ11416,31636.44,2022-10-01,food_vendor,Kitale,4.8,late,72.3
PEZ11417,30460.48,2023-05-29,salon_barber,Eldoret,,on_time,77.4
PEZ11418,8192.16,2022-04-04,transport,Mombasa,4.1,on_time,38.9
PEZ11419,8203.9,2022-02-25,,Garissa,0.6,defaulted,23.7
PEZ11420,5729.68,2021-05-23,retail_shop,Mombasa,2.7,defaulted,60.7
PEZ11421,18510.8,2024-06-09,,Eldoret,3.9,on_time,32.9
PEZ11422,17979.11,2022-09-10,food_vendor,Garissa,13.4,late,27.6
PEZ11423,1995.14,2023-01-18,mobile_money_agent,Kitale,2.4,late,54.7
PEZ11424,37760.44,2022-11-13,tailoring,Garissa,3.9,on_time,79.4
PEZ11425,3256.77,2021-12-24,agro_dealer,Kisumu,,late,39.7
PEZ11426,27126.57,2020-08-18,tailoring,Nakuru,6.4,on_time,31.1
PEZ11427,10083.05,2020-06-05,pharmacy,Kisumu,2.6,late,7.3
PEZ11428,17200.6,2023-05-23,mobile_money_agent,Thika,0.7,on_time,7.4
PEZ11429,3514.28,2023-09-28,salon_barber,Kisumu,5.4,on_time,62.0
PEZ11430,33536.17,2023-09-17,tailoring,Nyeri,1.4,on_time,83.0
PEZ11431,16665.89,2020-10-31,electronics_repair,Eldoret,2.9,defaulted,20.1
PEZ11432,3023.56,2024-07-26,salon_barber,Thika,5.4,on_time,38.2
PEZ11433,20649.73,2020-09-18,food_vendor,Mombasa,5.5,late,50.7
PEZ11434,5611.9,2023-05-17,salon_barber,Malindi,0.6,on_time,78.3
PEZ11435,2981.27,2022-10-15,electronics_repair,Kisumu,8.0,on_time,73.5
PEZ11436,4915.56,2024-01-04,hardware_store,Garissa,8.9,late,95.5
PEZ11437,6504.85,2021-04-26,agro_dealer,Garissa,3.3,on_time,28.1
PEZ11438,3033.62,2020-09-30,electronics_repair,Nairobi,0.5,on_time,44.9
PEZ11439,8842.53,2020-10-12,food_vendor,Nairobi,6.7,on_time,13.5
PEZ11440,39149.28,2021-05-11,tailoring,Kitale,2.2,on_time,29.2
PEZ11441,13075.95,2022-02-12,transport,Nakuru,1.0,on_time,82.3
PEZ11442,160544.97,2024-09-11,retail_shop,Malindi,3.0,defaulted,27.0
PEZ11443,7413.72,2023-03-11,mobile_money_agent,Kisumu,,defaulted,64.7
PEZ11444,29762.83,2021-09-05,agro_dealer,Kisumu,1.1,on_time,68.5
PEZ11445,6584.12,2020-08-15,pharmacy,Malindi,1.6,defaulted,7.8
PEZ11446,9505.83,2020-01-23,salon_barber,Nairobi,1.7,on_time,
PEZ11447,2982.0,2023-03-17,agro_dealer,Malindi,7.3,on_time,37.3
PEZ11448,16102.17,2022-12-04,hardware_store,Eldoret,3.3,on_time,21.9
PEZ11449,5601.97,2024-08-11,agro_dealer,Kisumu,7.0,on_time,52.6
PEZ11450,17458.64,2023-08-07,hardware_store,Nyeri,1.4,late,39.7
PEZ11451,13702.14,2020-08-10,agro_dealer,Malindi,0.5,late,42.5
PEZ11452,2133.56,2020-11-29,food_vendor,Mombasa,0.8,late,52.6
PEZ11453,7408.15,2023-02-03,hardware_store,Mombasa,0.5,late,44.9
PEZ11454,3450.67,2024-06-06,transport,Nairobi,2.7,defaulted,48.6
PEZ11455,8295.51,2024-03-19,pharmacy,Nairobi,,on_time,47.2
PEZ11456,25690.95,2020-09-22,tailoring,Malindi,7.2,on_time,66.7
PEZ11457,8603.4,2020-11-03,food_vendor,Thika,12.7,on_time,45.0
PEZ11458,8076.59,2020-11-26,retail_shop,Nyeri,2.9,defaulted,66.1
PEZ11459,5420.88,2021-03-17,salon_barber,Kitale,4.3,late,79.8
PEZ11460,1393.73,2022-12-07,salon_barber,Kisumu,6.1,on_time,13.5
PEZ11461,3909.91,2022-06-01,electronics_repair,Kitale,1.3,on_time,52.6
PEZ11462,3893.64,2023-03-07,retail_shop,Malindi,2.7,on_time,42.4
PEZ11463,3646.27,2024-06-21,pharmacy,Mombasa,4.2,on_time,31.1
PEZ11464,6035.55,2021-07-27,food_vendor,Kitale,4.7,late,45.8
PEZ11465,14920.79,2022-08-27,mobile_money_agent,Thika,0.7,on_time,28.7
PEZ11466,55704.32,2020-03-22,tailoring,Kitale,2.4,on_time,13.5
PEZ11467,15962.86,2022-01-21,electronics_repair,Eldoret,0.6,late,64.8
PEZ11468,6316.12,2021-06-22,hardware_store,Nyeri,2.7,on_time,46.4
PEZ11469,9877.02,2023-02-22,retail_shop,Nyeri,1.5,on_time,26.2
PEZ11470,6654.67,2020-05-29,retail_shop,Kisumu,3.4,on_time,57.3
PEZ11471,8448.56,2022-12-31,transport,Malindi,2.1,on_time,91.9
PEZ11472,2688.53,2024-04-22,pharmacy,Mombasa,1.3,on_time,9.4
PEZ11473,26856.85,2021-03-11,agro_dealer,Nakuru,3.9,on_time,9.5
PEZ11474,3116.18,2023-08-04,pharmacy,Mombasa,6.7,on_time,
PEZ11475,3949.38,2024-07-13,transport,Thika,0.6,defaulted,38.2
PEZ11476,3309.31,2024-04-02,electronics_repair,Malindi,1.3,defaulted,71.0
PEZ11477,10148.26,2020-06-16,agro_dealer,Eldoret,1.0,late,72.5
PEZ11478,9412.62,2024-08-27,tailoring,Kitale,1.7,late,36.4
PEZ11479,49528.45,2021-02-10,retail_shop,Mombasa,3.4,on_time,91.5
PEZ11480,1453.95,2022-06-13,electronics_repair,Malindi,5.2,on_time,55.6
PEZ11481,21463.81,2020-06-08,electronics_repair,Nyeri,6.4,on_time,
PEZ11482,1836.23,2024-08-17,mobile_money_agent,Nyeri,1.5,on_time,42.4
PEZ11483,23878.18,2020-08-20,electronics_repair,Nairobi,1.4,on_time,64.3
PEZ11484,27567.4,2020-09-14,agro_dealer,Eldoret,0.8,on_time,
PEZ11485,927.89,2023-01-23,pharmacy,Nyeri,5.7,on_time,61.3
PEZ11486,5591.17,2023-03-27,salon_barber,Nyeri,2.2,on_time,9.9
PEZ11487,6819.24,2024-11-12,retail_shop,Thika,1.8,on_time,
PEZ11488,2544.06,2023-01-15,food_vendor,Kitale,0.8,on_time,29.2
PEZ11489,5297.89,2022-02-03,agro_dealer,Garissa,1.6,on_time,19.7
PEZ11490,9648.25,2023-11-11,salon_barber,Garissa,6.1,on_time,51.4
PEZ11491,8957.89,2020-06-28,agro_dealer,Eldoret,1.4,late,53.7
PEZ11492,3043.25,2024-03-19,food_vendor,Mombasa,2.8,on_time,33.5
PEZ11493,11949.24,2021-08-16,mobile_money_agent,Garissa,2.9,late,73.8
PEZ11494,13517.37,2022-08-19,agro_dealer,Nakuru,3.1,late,77.9
PEZ11495,2673.61,2023-12-12,food_vendor,Thika,1.4,on_time,27.1
PEZ11496,500.0,2023-09-10,agro_dealer,Nairobi,4.2,late,64.0
PEZ11497,6271.94,2022-04-29,tailoring,Eldoret,2.7,late,87.3
PEZ11498,6317.96,2024-02-27,retail_shop,Nairobi,,on_time,82.6
PEZ11499,1597.5,2022-03-12,mobile_money_agent,Thika,6.9,late,75.9
PEZ11500,8046.23,2020-09-20,transport,Nyeri,7.5,on_time,68.6
PEZ11501,2943.32,2023-12-25,agro_dealer,Kisumu,1.1,late,70.3
PEZ11502,6250.07,2021-06-16,salon_barber,Garissa,6.4,on_time,70.1
PEZ11503,8405.32,2023-07-11,hardware_store,Kisumu,6.6,on_time,70.4
PEZ11504,7845.12,2022-02-22,mobile_money_agent,Kisumu,,defaulted,90.9
PEZ11505,12120.39,2023-08-29,retail_shop,Kisumu,1.0,late,55.4
PEZ11506,7010.57,2022-02-13,transport,Eldoret,5.1,on_time,35.1
PEZ11507,70773.93,2023-04-01,tailoring,Nairobi,4.1,on_time,63.6
PEZ11508,20230.03,2021-01-04,food_vendor,Mombasa,1.7,late,34.9
PEZ11509,19832.9,2022-10-02,food_vendor,Mombasa,0.8,on_time,40.3
PEZ11510,14552.79,2022-02-07,retail_shop,Malindi,1.9,on_time,47.8
PEZ11511,37666.79,2023-03-07,,Kitale,11.3,late,72.4
PEZ11512,16586.28,2023-05-13,mobile_money_agent,Nairobi,2.4,on_time,19.3
PEZ11513,109552.41,2020-03-01,hardware_store,Nairobi,2.7,late,73.3
PEZ11514,4045.79,2021-03-20,hardware_store,Nairobi,6.3,on_time,57.7
PEZ11515,22827.76,2021-07-14,retail_shop,Thika,1.5,late,63.1
PEZ11516,14575.51,2024-03-06,pharmacy,Nakuru,1.3,late,59.9
PEZ11517,1556.8,2023-11-08,pharmacy,Malindi,1.3,late,75.6
PEZ11518,4312.09,2021-02-25,tailoring,Malindi,0.6,late,45.4
PEZ11519,1195.92,2023-06-29,pharmacy,Malindi,2.3,on_time,74.7
PEZ11520,7212.67,2024-08-05,food_vendor,Nyeri,2.3,on_time,27.0
PEZ11521,1162.89,2021-08-24,food_vendor,Kitale,4.5,on_time,
PEZ11522,4485.9,2024-06-07,mobile_money_agent,Garissa,4.8,late,
PEZ11523,34489.55,2021-10-05,salon_barber,Thika,1.7,late,70.0
PEZ11524,7258.06,2024-06-16,food_vendor,Nairobi,4.9,on_time,
PEZ11525,36987.04,2020-07-29,electronics_repair,Nakuru,1.6,on_time,71.5
PEZ11526,18173.61,2023-03-21,hardware_store,Eldoret,2.6,on_time,67.3
PEZ11527,47177.63,2022-10-18,agro_dealer,Malindi,0.9,on_time,55.4
PEZ11528,6249.39,2022-02-23,retail_shop,Eldoret,6.1,on_time,57.7
PEZ11529,32895.92,2020-01-10,transport,Nyeri,,on_time,
PEZ11530,8926.11,2022-12-16,pharmacy,Eldoret,1.7,on_time,81.0
PEZ11531,12545.45,2024-01-21,retail_shop,Thika,5.0,on_time,9.0
PEZ11532,7198.72,2022-10-08,tailoring,Eldoret,3.3,on_time,92.4
PEZ11533,11775.48,2020-09-05,mobile_money_agent,Nairobi,3.7,on_time,32.9
PEZ11534,12240.24,2021-10-23,electronics_repair,Nyeri,6.6,late,71.1
PEZ11535,5097.89,2023-01-05,agro_dealer,Nakuru,2.0,on_time,63.1
PEZ11536,12720.85,2020-06-02,retail_shop,Nairobi,1.5,on_time,16.1
PEZ11537,1966.65,2020-10-09,tailoring,Thika,1.2,on_time,68.2
PEZ11538,18493.67,2024-10-07,mobile_money_agent,Kitale,10.1,on_time,13.2
PEZ11539,12623.19,2022-09-30,agro_dealer,Kitale,3.0,on_time,32.8
PEZ11540,807.83,2023-12-27,tailoring,Thika,5.8,on_time,34.4
PEZ11541,2154.0,2021-02-25,food_vendor,Thika,3.0,on_time,44.1
PEZ11542,4275.23,2024-08-03,,Mombasa,0.5,late,81.6
PEZ11543,11210.84,2022-11-18,agro_dealer,Nakuru,1.1,on_time,30.0
PEZ11544,5249.92,2020-09-23,electronics_repair,Eldoret,1.1,late,85.1
PEZ11545,3205.07,2022-03-30,transport,Thika,1.6,late,62.2
PEZ11546,47177.4,2023-08-20,transport,Mombasa,9.8,on_time,57.4
PEZ11547,6573.06,2022-08-01,food_vendor,Kisumu,1.9,defaulted,73.3
PEZ11548,9349.71,2023-02-01,salon_barber,Eldoret,,late,57.2
PEZ11549,2637.92,2020-04-18,food_vendor,Thika,1.5,on_time,19.1
PEZ11550,2217.24,2021-02-01,pharmacy,Eldoret,2.6,on_time,
PEZ11551,14750.61,2022-06-06,tailoring,Nakuru,3.5,on_time,38.7
PEZ11552,5082.55,2020-03-14,food_vendor,Nairobi,1.9,late,74.0
PEZ11553,7015.76,2023-12-03,mobile_money_agent,Eldoret,5.0,on_time,21.6
PEZ11554,65735.59,2022-10-11,agro_dealer,Malindi,0.5,on_time,49.2
PEZ11555,7331.1,2024-02-11,transport,Kisumu,1.0,on_time,20.5
PEZ11556,4300.76,2024-10-12,retail_shop,Mombasa,2.1,on_time,38.9
PEZ11557,4482.27,2020-10-17,transport,Kisumu,3.2,on_time,90.9
PEZ11558,15667.46,2020-12-15,retail_shop,Kitale,1.2,on_time,
PEZ11559,25566.24,2022-08-25,,Nyeri,10.1,on_time,64.4
PEZ11560,6784.34,2022-12-11,food_vendor,Nairobi,1.7,on_time,40.1
PEZ11561,6268.83,2021-11-18,hardware_store,Kisumu,2.1,on_time,80.6
PEZ11562,25318.01,2022-01-16,pharmacy,Kitale,1.9,on_time,18.0
PEZ11563,3119.96,2023-09-21,pharmacy,Nairobi,0.9,on_time,44.7
PEZ11564,3888.93,2022-04-20,mobile_money_agent,Kitale,2.2,defaulted,54.3
PEZ11565,8486.58,2022-06-01,transport,Kisumu,0.6,on_time,
PEZ11566,17834.4,2021-07-14,electronics_repair,Nakuru,10.7,on_time,12.5
PEZ11567,10582.72,2021-12-15,hardware_store,Kitale,6.3,on_time,69.3
PEZ11568,4131.28,2023-04-01,electronics_repair,Malindi,7.1,late,67.7
PEZ11569,10403.4,2024-06-11,hardware_store,Thika,3.4,on_time,23.3
PEZ11570,5949.17,2023-10-26,electronics_repair,Eldoret,3.3,late,
PEZ11571,28543.41,2021-08-13,salon_barber,Garissa,0.8,late,28.2
PEZ11572,1282.97,2020-04-18,food_vendor,Eldoret,,on_time,
PEZ11573,11399.72,2020-10-09,pharmacy,Eldoret,,defaulted,35.6
PEZ11574,4575.09,2020-06-25,electronics_repair,Eldoret,4.1,on_time,71.2
PEZ11575,5389.85,2021-03-24,tailoring,Kisumu,6.3,late,91.9
PEZ11576,12261.48,2022-03-28,retail_shop,Kitale,1.6,on_time,24.0
PEZ11577,14418.97,2024-11-28,food_vendor,Eldoret,3.3,on_time,59.9
PEZ11578,1500.03,2021-02-12,electronics_repair,Nyeri,6.4,on_time,82.7
PEZ11579,5086.26,2022-02-08,tailoring,Eldoret,0.6,on_time,56.0
PEZ11580,8511.71,2023-12-30,agro_dealer,Mombasa,3.1,on_time,33.3
PEZ11581,2265.13,2023-02-18,electronics_repair,Kitale,3.8,on_time,70.9
PEZ11582,6105.98,2023-04-03,retail_shop,Malindi,0.7,on_time,24.6
PEZ11583,18844.4,2024-03-26,hardware_store,Thika,4.1,on_time,74.7
PEZ11584,51023.25,2022-07-31,agro_dealer,Kisumu,2.5,on_time,
PEZ11585,18742.5,2020-07-18,retail_shop,Mombasa,1.1,on_time,45.5
PEZ11586,21372.08,2023-10-13,tailoring,Nyeri,8.8,on_time,21.0
PEZ11587,28961.0,2020-10-06,hardware_store,Nairobi,1.8,on_time,35.4
PEZ11588,2816.4,2022-09-20,transport,Kisumu,6.2,defaulted,68.8
PEZ11589,2841.79,2020-07-17,mobile_money_agent,Nakuru,3.0,late,
PEZ11590,9871.66,2020-09-06,transport,Nakuru,0.7,on_time,
PEZ11591,6904.7,2021-06-17,tailoring,Malindi,3.9,on_time,66.7
PEZ11592,28901.98,2021-01-13,mobile_money_agent,Kitale,9.7,on_time,82.2
PEZ11593,15494.69,2021-08-16,salon_barber,Nakuru,0.5,on_time,33.5
PEZ11594,13000.58,2023-11-29,tailoring,Mombasa,3.3,on_time,57.4
PEZ11595,1471.35,2023-03-01,,Kitale,4.2,on_time,82.0
PEZ11596,24079.09,2022-06-29,agro_dealer,Nairobi,0.6,on_time,
PEZ11597,18416.13,2020-11-20,retail_shop,Thika,8.8,late,8.5
PEZ11598,6420.22,2022-03-10,electronics_repair,Garissa,6.4,on_time,91.9
PEZ11599,18442.86,2022-07-30,hardware_store,Mombasa,0.6,on_time,97.0
PEZ11600,18251.37,2024-09-14,salon_barber,Eldoret,0.9,late,63.4
PEZ11601,9290.89,2022-11-04,pharmacy,Malindi,3.0,on_time,38.2
PEZ11602,13996.59,2023-06-18,hardware_store,Eldoret,0.6,on_time,87.7
PEZ11603,12964.54,2020-08-05,agro_dealer,Mombasa,,defaulted,57.4
PEZ11604,28317.93,2024-06-17,pharmacy,Kitale,4.5,on_time,57.6
PEZ11605,1375.1,2022-05-10,transport,Mombasa,1.2,on_time,43.5
PEZ11606,4765.7,2024-04-12,food_vendor,Nairobi,8.4,late,71.4
PEZ11607,13554.53,2022-07-09,electronics_repair,Nyeri,3.5,defaulted,
PEZ11608,15613.14,2022-06-15,agro_dealer,Kisumu,2.3,late,48.0
PEZ11609,15294.57,2021-01-28,tailoring,Nakuru,1.0,on_time,72.1
PEZ11610,1648.33,2020-10-14,food_vendor,Nyeri,,defaulted,17.4
PEZ11611,6971.11,2023-10-29,retail_shop,Thika,2.1,on_time,65.0
PEZ11612,3830.99,2021-12-31,hardware_store,Kitale,3.8,on_time,16.2
PEZ11613,1868.88,2024-11-24,mobile_money_agent,Garissa,2.8,on_time,69.7
PEZ11614,68575.28,2021-04-17,food_vendor,Nyeri,6.1,late,51.8
PEZ11615,2370.83,2024-08-23,retail_shop,Nyeri,11.8,late,
PEZ11616,5041.96,2020-06-02,tailoring,Malindi,3.6,on_time,72.8
PEZ11617,36660.28,2023-06-20,hardware_store,Nyeri,0.9,on_time,72.0
PEZ11618,8680.17,2021-06-22,retail_shop,Garissa,4.7,on_time,17.0
PEZ11619,5319.31,2020-10-12,retail_shop,Nairobi,0.6,on_time,34.5
PEZ11620,7352.5,2020-05-07,transport,Garissa,3.8,on_time,28.3
PEZ11621,32600.9,2024-04-16,transport,Kitale,4.8,on_time,33.4
PEZ11622,12990.99,2020-06-14,retail_shop,Thika,3.3,on_time,69.8
PEZ11623,7501.33,2022-11-05,hardware_store,Kitale,2.8,defaulted,30.9
PEZ11624,37872.19,2020-02-13,transport,Thika,2.2,on_time,54.5
PEZ11625,6071.69,2023-10-28,retail_shop,Nairobi,1.8,on_time,34.4
PEZ11626,6264.72,2023-12-07,retail_shop,Garissa,9.6,late,47.6
PEZ11627,11042.78,2022-01-23,agro_dealer,Garissa,1.5,on_time,89.5
PEZ11628,5115.87,2020-01-21,electronics_repair,Nakuru,1.2,late,74.7
PEZ11629,3665.91,2024-06-30,transport,Malindi,3.0,on_time,47.6
PEZ11630,1152.38,2020-03-30,retail_shop,Nakuru,1.3,late,77.6
PEZ11631,7914.44,2022-03-25,electronics_repair,Thika,3.2,late,91.7
PEZ11632,1958.47,2023-12-15,pharmacy,Mombasa,0.9,late,51.2
PEZ11633,500.0,2024-11-14,electronics_repair,Nakuru,2.9,on_time,72.5
PEZ11634,31349.14,2021-12-10,transport,Garissa,9.6,late,55.0
PEZ11635,4574.36,2022-12-02,agro_dealer,Nyeri,1.8,on_time,42.2
PEZ11636,13553.19,2020-10-17,transport,Eldoret,0.9,on_time,21.3
PEZ11637,5439.91,2022-10-18,retail_shop,Nakuru,1.6,late,60.2
PEZ11638,6000.24,2021-07-25,retail_shop,Eldoret,6.7,late,30.8
PEZ11639,9289.05,2021-02-25,mobile_money_agent,Malindi,2.0,late,63.5
PEZ11640,5328.98,2024-04-11,agro_dealer,Kisumu,3.2,defaulted,30.5
PEZ11641,16922.74,2021-06-21,electronics_repair,Nairobi,1.3,on_time,18.1
PEZ11642,5803.98,2022-05-25,mobile_money_agent,Nakuru,2.2,on_time,16.9
PEZ11643,2637.31,2022-12-31,retail_shop,Mombasa,1.3,on_time,73.3
PEZ11644,7905.3,2022-02-19,pharmacy,Malindi,2.5,late,68.4
PEZ11645,2657.73,2020-06-24,pharmacy,Nakuru,3.7,on_time,
PEZ11646,7138.07,2021-07-04,transport,Garissa,2.9,late,52.5
PEZ11647,3149.16,2024-10-01,tailoring,Nyeri,,on_time,18.6
PEZ11648,3387.0,2022-09-10,salon_barber,Kitale,2.1,on_time,48.6
PEZ11649,28892.39,2023-02-03,hardware_store,Nakuru,8.3,on_time,80.9
PEZ11650,7247.9,2022-10-10,electronics_repair,Mombasa,1.9,late,80.5
PEZ11651,4061.84,2020-08-22,salon_barber,Nakuru,12.2,late,73.2
PEZ11652,500.0,2024-01-09,retail_shop,Kisumu,2.9,late,79.6
PEZ11653,6188.77,2024-09-26,transport,Nairobi,7.3,defaulted,45.3
PEZ11654,3315.44,2022-06-27,electronics_repair,Garissa,2.0,late,54.7
PEZ11655,28301.18,2023-10-26,food_vendor,Garissa,7.6,on_time,33.9
PEZ11656,15809.3,2024-06-02,agro_dealer,Mombasa,0.6,late,45.7
PEZ11657,3200.35,2021-08-25,electronics_repair,Thika,0.7,on_time,83.2
PEZ11658,1002.7,2020-02-22,mobile_money_agent,Nairobi,5.8,on_time,
PEZ11659,16486.52,2024-05-23,food_vendor,Nyeri,1.0,on_time,31.5
PEZ11660,34703.84,2020-11-03,mobile_money_agent,Thika,1.5,on_time,45.1
PEZ11661,17046.77,2023-03-22,agro_dealer,Mombasa,0.7,on_time,30.5
PEZ11662,23537.54,2023-05-28,hardware_store,Malindi,2.9,on_time,61.9
PEZ11663,34725.95,2021-05-14,pharmacy,Garissa,1.9,on_time,83.0
PEZ11664,9128.81,2020-08-24,electronics_repair,Nakuru,4.2,late,43.4
PEZ11665,27235.05,2022-11-01,transport,Kitale,4.7,on_time,31.5
PEZ11666,106622.98,2023-03-12,food_vendor,Thika,11.2,on_time,65.4
PEZ11667,6452.72,2023-05-25,salon_barber,Garissa,4.2,on_time,49.8
PEZ11668,14737.57,2020-10-30,tailoring,Eldoret,2.3,on_time,41.6
PEZ11669,6151.81,2020-02-01,mobile_money_agent,Kitale,3.3,on_time,64.5
PEZ11670,6051.86,2020-07-25,salon_barber,Mombasa,1.4,on_time,47.0
